specs/igla/coder/benchmark.t27	BLOCKED	error: duplicate struct member name 'stepprm_rtl_competitor'
specs/igla/coder/dataset.t27	BLOCKED	error: use of undeclared identifier 'batch_count'
specs/igla/coder/eval.t27	BLOCKED	error: use of undeclared identifier 'pipeline'
specs/igla/coder/pipeline.t27	BLOCKED	error: expected expression, found ']'
specs/igla/coder/prm.t27	BLOCKED	error: use of undeclared identifier 'reward_syntax_score'
specs/igla/coder/tokenizer.t27	BLOCKED	error: invalid escape character: '0'
specs/igla/coder/training.t27	BLOCKED	error: use of undeclared identifier 'sgd_step'
specs/igla/coder/weights.t27	BLOCKED	codegen failed: parse error in fn 'int4_dequantize_bank' near line 691: Expected RBrace, g
specs/igla/evaluation/multi_lang_harness.t27	RUNS	6
specs/igla/integration/publication.t27	BLOCKED	error: expected ',' after initializer
specs/igla/race/adder_tree.t27	RUNS	335
specs/igla/race/backend.t27	BLOCKED	error: use of undeclared identifier 'char'
specs/igla/race/bram_weights.t27	BLOCKED	error: redeclaration of local constant 'bank'
specs/igla/race/cordic.t27	RUNS	330
specs/igla/race/cordic_fixed.t27	BLOCKED	error: assertion failed
specs/igla/race/cordic_top.t27	BLOCKED	error: assertion failed
specs/igla/race/eda.t27	BLOCKED	error: use of undeclared identifier 'PpaMetrics'
specs/igla/race/formal.t27	BLOCKED	error: use of undeclared identifier 'mock_safe_module'
specs/igla/race/gemm.t27	BLOCKED	error: expected type 'i16', found 'i32'
specs/igla/race/opcodes.t27	BLOCKED	error: use of undeclared identifier 'OP_ADD'
specs/igla/race/rtl.t27	BLOCKED	error: use of undeclared identifier 'opcode_name'
specs/igla/race/systolic_array.t27	BLOCKED	error: value with comptime-only type 'comptime_int' depends on runtime control flow
specs/igla/race/systolic_ternary.t27	BLOCKED	error: use of undeclared identifier 'systolic_ternary_array'
specs/igla/race/ternary_gemm.t27	BLOCKED	error: expected type 'i8', found 'spec.TernaryWeight'
specs/igla/race/ternary_inference.t27	BLOCKED	error: type 'u8' cannot represent integer value '-1'
specs/igla/race/ternary_mac.t27	BLOCKED	error: expected type 'i8', found 'spec.TernaryWeight'
specs/igla/race/ternary_node.t27	RUNS	26
specs/igla/race/yosys.t27	BLOCKED	error: use of undeclared identifier 'contains_substring'
specs/igla/training/low_bit_ternary.t27	RUNS	3
specs/igla/training/pilot_pretraining.t27	RUNS	3
specs/igla/training/roadmap.t27	BLOCKED	error: use of undeclared identifier 'compute_budget'
specs/igla/training/scale_up.t27	RUNS	3
specs/igla/w535_bounded_while_module.t27	BLOCKED	error: use of undeclared identifier 'assert_eq'
specs/interop/gf_cross_language.t27	BLOCKED	codegen failed: parse error at module level near line 7: unexpected token after expression
specs/isa/registers.t27	BLOCKED	error: use of undeclared identifier 'TernaryWord'
specs/isa/ternary_arithmetic.t27	BLOCKED	codegen failed: Expected LBrace, got Number ('257') at line 35:48
specs/isa/ternary_bitwise.t27	BLOCKED	codegen failed: Expected LBrace, got Number ('257') at line 29:68
specs/isa/ternary_control_flow.t27	BLOCKED	error: local variable is never mutated
specs/isa/ternary_deque.t27	BLOCKED	codegen failed: Expected LBrace, got Number ('257') at line 29:76
specs/isa/ternary_gates.t27	BLOCKED	codegen failed: Expected LBrace, got Number ('257') at line 30:28
specs/isa/ternary_graph.t27	BLOCKED	error: value of type 'bool' ignored
specs/isa/ternary_hash.t27	BLOCKED	codegen failed: parse error in fn 'insert_lookup' near line 102: Unexpected token in expre
specs/isa/ternary_memory.t27	BLOCKED	error: expected type expression, found 'align'
specs/isa/ternary_pattern_matching.t27	BLOCKED	codegen failed: parse error in fn 'match_exact_found' near line 110: Unexpected token in e
specs/isa/ternary_search.t27	BLOCKED	codegen failed: parse error in fn 'linear_search_found' near line 113: Unexpected token in
specs/isa/ternary_set.t27	BLOCKED	codegen failed: parse error in fn 'insert_contains' near line 127: Unexpected token in exp
specs/isa/ternary_shift.t27	BLOCKED	codegen failed: Expected LBrace, got Number ('257') at line 34:66
specs/isa/ternary_sorting.t27	BLOCKED	codegen failed: parse error in fn 'bubble_sort' near line 117: Unexpected token in express
specs/isa/ternary_tree.t27	BLOCKED	error: use of undeclared identifier 'not'
specs/jit/jit.t27	BLOCKED	codegen failed: parse error in fn 'jit_bind' near line 539: unexpected token after express
specs/lsp/client.t27	BLOCKED	error: use of undeclared identifier 'TextDocumentSyncKind'
specs/lsp/language.t27	BLOCKED	codegen failed: parse error in fn 'symbol_kind_to_string' near line 311: Unexpected token 
specs/lsp/protocol.t27	BLOCKED	error: expected field initializer
specs/lsp/schema.t27	BLOCKED	error: expected '}', found '.'
specs/lsp/server.t27	BLOCKED	error: use of undeclared identifier 'Diagnostic'
specs/math/constants.t27	BLOCKED	codegen failed: parse error in fn 'pow' near line 98: Expected LParen, got Ident ('negativ
specs/math/e8_lie_algebra.t27	BLOCKED	error: use of undeclared identifier 'constants'
specs/math/gf_competitive.t27	BLOCKED	codegen failed: parse error in fn 'decode_complexity_returns_3_formats' near line 55: unex
specs/math/pellis_precision_verify.t27	BLOCKED	error: use of undeclared identifier 'constants'
specs/math/phi_split_optimality.t27	BLOCKED	error: use of undeclared identifier 'results'
specs/math/phi_universal_attractor.t27	BLOCKED	codegen failed: parse error in fn 'bit_allocation_attractor' near line 159: Expected RBrac
specs/math/property_test_template.t27	BLOCKED	error: use of undeclared identifier 'test_tritspace_dimension'
specs/math/radix_economy.t27	BLOCKED	codegen failed: parse error in fn 'pow' near line 104: Expected LParen, got Ident ('negati
specs/math/sacred_physics.t27	BLOCKED	error: use of undeclared identifier 'constants'
specs/math/zamolodchikov_e8.t27	BLOCKED	error: use of undeclared identifier 'constants'
specs/memory/formula_embed.t27	BLOCKED	codegen failed: parse error in fn 'pad_features' near line 109: Expected LBrace, got Colon
specs/memory/memory_primitives.t27	BLOCKED	error: use of undeclared identifier 'not'
specs/memory/notebooklm.t27	BLOCKED	error: use of undeclared identifier 'str'
specs/memory/semantic_search.t27	BLOCKED	codegen failed: parse error in fn 'semantic_search' near line 95: Expected LBrace, got Col
specs/ml/activation/elu_activation.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/activation/gelu_activation.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/activation/gelu_approx_activation.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/activation/leaky_relu_activation.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/activation/relu_activation.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/activation/sigmoid_activation.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/activation/silu_swish_activation.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/activation/silu_swish_vbt_activation.t27	RUNS	0
specs/ml/activation/softmax.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/activation/tanh_activation.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/igla_champion_capsule.t27	RUNS	7
specs/ml/layers/avgpool2d_layer.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/layers/batchnorm_layer.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/layers/conv2d_layer.t27	BLOCKED	error: expected '{', found ','
specs/ml/layers/dense_layer.t27	BLOCKED	error: expected '{', found ','
specs/ml/layers/dropout_layer.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/layers/embedding_layer.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/layers/flatten_layer.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/layers/layernorm_layer.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/layers/maxpool2d_layer.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/layers/residual_connection.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/loss/binary_crossentropy_loss.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/loss/contrastive_loss.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/loss/cross_entropy_loss.t27	BLOCKED	error: expected '{', found ','
specs/ml/loss/huber_loss.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/loss/kl_divergence.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/loss/mse_loss.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/optimizer/adagrad.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/optimizer/adam.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/optimizer/adamw.t27	BLOCKED	error: expected type expression, found ':'
specs/ml/optimizer/lamb.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/optimizer/lr_scheduler.t27	BLOCKED	error: use of undeclared identifier 'gf16'
specs/ml/optimizer/race_config.t27	RUNS	6
specs/ml/optimizer/rmsprop.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/optimizer/sgd.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/optimizer/sgd_momentum.t27	BLOCKED	error: use of undeclared identifier 'gf16'
specs/ml/pathway/mlp.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/recurrent/attention_mechanism.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/recurrent/bilstm.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/recurrent/gru_cell.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/recurrent/lstm_cell.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/recurrent/lstm_single.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/recurrent/rnn_cell.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/recurrent/self_attention.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/recurrent/seq2seq.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/rl/advantage_estimator.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/rl/dqn.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/rl/dqn_target_network.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/rl/ppo_actor.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/rl/ppo_clip_loss.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/rl/ppo_critic.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/rl/sac_actor.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/rl/sac_critic.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/transformer/encoder_block.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/transformer/feed_forward.t27	BLOCKED	codegen failed: Expected LBrace, got KwStruct ('struct') at line 148:71
specs/ml/transformer/feed_forward_network.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/transformer/mha_block.t27	BLOCKED	error: use of undeclared identifier 'gf16'
specs/ml/transformer/multi_head_attention.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/ml/transformer/multi_head_attn.t27	BLOCKED	codegen failed: parse error in fn 'compute_phi_scale' near line 175: unknown cast target t
specs/ml/transformer/norm.t27	BLOCKED	error: expected type expression, found ','
specs/ml/transformer/positional_enc.t27	BLOCKED	codegen failed: Expected LBrace, got KwStruct ('struct') at line 67:40
specs/ml/transformer/positional_encoding.t27	BLOCKED	error: unable to format type '@TypeOf(undefined)'
specs/neural/forward_pass.t27	BLOCKED	codegen failed: parse error at module level near line 10: unexpected token after expressio
specs/nn/attention.t27	BLOCKED	error: use of undeclared identifier 'PHI_CUBED_INV'
specs/nn/gla.t27	BLOCKED	error: expected ']', found ';'
specs/nn/hslm.t27	BLOCKED	error: use of undeclared identifier 'Trit'
specs/numeric/bigint.t27	BLOCKED	codegen failed: Expected LBrace, got Semicolon (';') at line 50:31
specs/numeric/formats.t27	BLOCKED	codegen failed: Expected LBrace, got Semicolon (';') at line 61:39
specs/numeric/gf10.t27	RUNS	0
specs/numeric/gf1024.t27	RUNS	0
specs/numeric/gf12.t27	BLOCKED	codegen failed: parse error in fn 'exp_approx' near line 259: Unexpected token in expressi
specs/numeric/gf128.t27	RUNS	0
specs/numeric/gf14.t27	RUNS	0
specs/numeric/gf16.t27	BLOCKED	codegen failed: parse error in fn 'gf16_exp' near line 824: parse error near line 824: par
specs/numeric/gf20.t27	BLOCKED	codegen failed: parse error in fn 'exp_approx' near line 260: Unexpected token in expressi
specs/numeric/gf24.t27	BLOCKED	codegen failed: parse error in fn 'exp_approx' near line 260: Unexpected token in expressi
specs/numeric/gf256.t27	RUNS	0
specs/numeric/gf32.t27	BLOCKED	codegen failed: parse error in fn 'exp_approx' near line 265: Unexpected token in expressi
specs/numeric/gf4.t27	BLOCKED	error: use of undeclared identifier 'goldenfloat_family'
specs/numeric/gf48.t27	RUNS	0
specs/numeric/gf512.t27	RUNS	0
specs/numeric/gf6.t27	RUNS	0
specs/numeric/gf64.t27	BLOCKED	error: use of undeclared identifier 'goldenfloat_family'
specs/numeric/gf8.t27	BLOCKED	codegen failed: parse error in fn 'exp_approx' near line 272: Unexpected token in expressi
specs/numeric/gf96.t27	RUNS	0
specs/numeric/gf_competitive.t27	BLOCKED	error: expected error union type, found 'f64'
specs/numeric/gfternary.t27	RUNS	13
specs/numeric/goldenfloat_family.t27	BLOCKED	codegen failed: parse error in fn 'get_format_by_name' near line 232: Unexpected token in 
specs/numeric/lucas_accumulator.t27	BLOCKED	error: use of undeclared identifier 'pow'
