specs/fpga/testbench/hir_tb.t27	1	1
specs/fpga/testbench/mac_tb.t27	1	1
specs/fpga/testbench/top_tb.t27	0	0
specs/fpga/testbench/axi4_tb.t27	1	1
specs/fpga/testbench/vcd_trace_tb.t27	1	1
specs/fpga/testbench/memory_tb.t27	1	1
specs/fpga/testbench/bridge_tb.t27	1	1
specs/fpga/testbench/clock_domain_tb.t27	1	1
specs/fpga/testbench/router_tb.t27	1	1
specs/fpga/testbench/uart_tb.t27	1	1
specs/fpga/testbench/timing_tb.t27	1	1
specs/fpga/testbench/power_tb.t27	1	1
specs/fpga/testbench/stdlib_tb.t27	1	1
specs/fpga/testbench/fifo_tb.t27	1	1
specs/fpga/testbench/apb_bridge_tb.t27	1	1
specs/fpga/testbench/simulator_tb.t27	1	1
specs/fpga/testbench/dft_tb.t27	1	1
specs/fpga/testbench/gf16_accel_tb.t27	1	1
specs/fpga/testbench/spi_tb.t27	1	1
specs/fpga/testbench/linker_tb.t27	1	1
specs/fpga/testbench/cts_tb.t27	1	1
specs/fpga/testbench/assembler_tb.t27	1	1
specs/fpga/boards/arty_a7_integration.t27	1	1
specs/fpga/boards/qmtech_a100t_integration.t27	1	1
specs/igla/integration/publication.t27	0	0
specs/igla/training/pilot_pretraining.t27	0	0
specs/igla/training/scale_up.t27	0	0
specs/igla/training/low_bit_ternary.t27	0	0
specs/igla/training/roadmap.t27	0	0
specs/igla/race/ternary_inference.t27	1	0
specs/igla/race/opcodes.t27	1	0
specs/igla/race/cordic_top.t27	1	0
specs/igla/race/formal.t27	1	1
specs/igla/race/systolic_array.t27	1	1
specs/igla/race/eda.t27	1	1
specs/igla/race/cordic.t27	1	0
specs/igla/race/bram_weights.t27	1	1
specs/igla/race/backend.t27	1	1
specs/igla/race/yosys.t27	1	1
specs/igla/race/gemm.t27	1	1
specs/igla/race/cordic_fixed.t27	1	0
specs/igla/race/ternary_mac.t27	1	0
specs/igla/race/adder_tree.t27	1	0
specs/igla/race/ternary_gemm.t27	1	0
specs/igla/race/rtl.t27	1	1
specs/igla/race/systolic_ternary.t27	1	0
specs/igla/evaluation/multi_lang_harness.t27	0	0
specs/igla/coder/bench_proxy.t27	1	1
specs/igla/coder/weights.t27	1	1
specs/igla/coder/eval.t27	1	1
specs/igla/coder/dataset.t27	1	1
specs/igla/coder/training.t27	1	1
specs/igla/coder/prm.t27	1	1
specs/igla/coder/arch.t27	1	1
specs/igla/coder/pipeline.t27	1	1
specs/igla/coder/benchmark.t27	1	1
specs/igla/coder/tokenizer.t27	1	1
specs/ternary/comb_bitnet_neuron.t27	0	0
specs/ternary/bitnet_majority.t27	0	0
specs/ternary/gft_signed_dot4.t27	0	0
specs/ternary/gft_dot8.t27	0	0
specs/ternary/gft_classifier4.t27	0	0
specs/ternary/gft_argmax4.t27	0	0
specs/ternary/gft_dot4_rne.t27	0	0
specs/ternary/gft_sadd.t27	0	0
specs/ternary/gft_relu.t27	0	0
specs/ternary/gft_softmax4.t27	0	0
specs/ternary/comb_ternary_dot.t27	0	0
specs/ternary/gft_train2.t27	0	0
specs/ternary/gft_train2relu.t27	0	0
specs/ternary/gft_xorbp.t27	0	0
specs/ternary/bitnet_neuron.t27	0	0
specs/ternary/gft_exp2.t27	0	0
specs/ternary/gft_hidden2.t27	0	0
specs/ternary/gft_train1.t27	0	0
specs/ternary/gft_xorpercep.t27	0	0
specs/ternary/comb_bitnet_layer.t27	0	0
specs/ternary/bitnet_layer.t27	0	0
specs/ternary/gft_xorbp2.t27	0	0
specs/ternary/bitnet_neuron_nchunk.t27	0	0
specs/ternary/gft_xorpercep4.t27	0	0
specs/ternary/stream_ternary_mac.t27	0	0
specs/ternary/gft_mul_rne.t27	0	0
specs/ternary/hybrid_bigint.t27	1	1
specs/ternary/gft_xortrain.t27	0	0
specs/ternary/gft_bitnet_neuron.t27	0	0
specs/ternary/gft_madd.t27	0	0
specs/ternary/gft_xorpercep3.t27	0	0
specs/ternary/bitnet_mlp.t27	0	0
specs/ternary/gft_classify3.t27	0	0
specs/ternary/gft_smul.t27	0	0
specs/ternary/gft_dot2_rne.t27	0	0
specs/ternary/gft_recip.t27	0	0
specs/ternary/gft_softmax_grad4.t27	0	0
specs/ternary/gft_logistic.t27	0	0
specs/ternary/gft_axpy.t27	0	0
specs/ternary/gft_xornet.t27	0	0
specs/ternary/gft_layer2.t27	0	0
specs/ternary/bigint.t27	0	0
specs/ternary/gft_nll.t27	0	0
specs/ternary/gft_layer3.t27	0	0
specs/ternary/packed_trit.t27	1	1
specs/ternary/gft_signed_mac.t27	0	0
specs/ternary/gft_layer4.t27	0	0
specs/ternary/clocked_counter.t27	0	0
specs/ternary/bitnet_mlp3.t27	0	0
specs/ternary/ternary_full_adder.t27	0	0
specs/ternary/ternary_xor.t27	0	0
specs/ternary/gft_dot2.t27	0	0
specs/ternary/ternary_mac.t27	0	0
specs/ternary/gft_add_rne.t27	0	0
specs/ternary/gft_sgd_step.t27	0	0
specs/ternary/gft_neuron_full.t27	0	0
specs/ternary/gft_mlp3.t27	0	0
specs/ternary/gft_mlp2.t27	0	0
specs/ternary/gft_dot4.t27	0	0
specs/ternary/ternary_ripple_adder.t27	0	0
specs/ternary/hybrid_arithmetic.t27	1	1
specs/ternary/gft_log2.t27	0	0
specs/ternary/activation_quantizer.t27	0	0
specs/ternary/gft_classify.t27	0	0
specs/pins/parser.t27	1	1
specs/pins/ir.t27	1	1
specs/pins/emitter_xdc.t27	0	0
specs/pipeline/benchmarks.t27	1	1
specs/pipeline/e2e_test.t27	1	1
specs/pipeline/experience_save.t27	0	0
specs/tools/registry.t27	1	1
